Tag_Num,returnedArea,returnedLat,returnedLon,returnedDate,ReturnedBoat,GearType,Company,Catch.t,dataorigin,originalDF,id,Comments
529289,White Head,,,2023-10-17,Brunswick Provider ,Purse Seine,Connors,115,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-17 Brunswick Provider ,
509019,White Head,,,2023-10-17,Brunswick Provider ,Purse Seine,Connors,115,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-17 Brunswick Provider ,
524053,White Head,,,2023-10-18,Canada 100,Purse Seine,Connors,62,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-18 Canada 100,
473474,White Head,,,2023-10-18,Canada 100,Purse Seine,Connors,62,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-18 Canada 100,
577882,White Head,,,2023-10-18,Canada 100,Purse Seine,Connors,62,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-18 Canada 100,
560195,White Head,,,2023-10-18,Canada 100,Purse Seine,Connors,62,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-18 Canada 100,
529221,White Head,,,2023-10-18,Canada 100,Purse Seine,Connors,62,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-18 Canada 100,
533772,White Head,,,2023-10-18,Brunswick Provider,Purse Seine,Connors,115,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-18 Brunswick Provider,
498195,White Head,,,2023-10-18,Brunswick Provider,Purse Seine,Connors,115,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-18 Brunswick Provider,
521981,White Head,,,2023-10-18,Brunswick Provider,Purse Seine,Connors,115,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-18 Brunswick Provider,
569479,White Head,,,2023-10-19,Brunswick Provider ,Purse Seine,Connors,31,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-19 Brunswick Provider ,
533766,White Head,,,2023-10-19,Brunswick Provider ,Purse Seine,Connors,31,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-19 Brunswick Provider ,
556552,North West Ledge,,,2023-10-19,Fundy Monarch,Purse Seine,Connors,125,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-19 Fundy Monarch,
529254,North West Ledge,,,2023-10-19,Fundy Monarch,Purse Seine,Connors,125,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-19 Fundy Monarch,
533867,White Head,,,2023-10-20,Brunswick Provider,Purse Seine,Connors,109,2023TagReturns,Connor Bros Copy of Fish Tag Data 2023.xlsx,2023-10-20 Brunswick Provider,
