SampleID,Date,Time,SampleWt (gm),Final1Wt (gm),% Moisture,% Fat,
FR10015A3,2010-01-15,12:07:00 PM,3.4821,0.8378,75.94,3.81,
FR10015A1,2010-01-15,11:44:00 AM,4.3636,1.0289,76.42,3.81,
10014007R,2010-01-15,4:11:00 PM,4.3083,0.9898,77.03,3.5,
10014009,2010-01-15,4:32:00 PM,3.4157,0.8048,76.44,3.39,
10014002,2010-01-15,2:55:00 PM,3.7786,0.8965,76.27,3.35,
10014001,2010-01-15,2:48:00 PM,3.3171,0.782,76.42,3.27,
10014011,2010-01-15,4:55:00 PM,3.4123,0.7846,77.01,3.24,
10014010,2010-01-15,4:40:00 PM,3.4248,0.7943,76.81,3.2,
10014007,2010-01-15,4:02:00 PM,3.7807,0.8816,76.68,3.16,
10014011R,2010-01-15,5:03:00 PM,3.9493,0.9183,76.75,3.16,
10014010R,2010-01-15,4:48:00 PM,3.9242,0.8945,77.21,2.95,
10014004R,2010-01-15,3:25:00 PM,4.4499,1.0072,77.37,2.8,
10014003,2010-01-15,3:03:00 PM,4.3901,1.0062,77.08,2.79,
10014008R,2010-01-15,4:25:00 PM,3.4382,0.787,77.11,2.75,
10014003R,2010-01-15,3:10:00 PM,3.8446,0.8838,77.01,2.74,
10014008,2010-01-15,4:18:00 PM,4.1533,0.9505,77.11,2.62,
10014004,2010-01-15,3:17:00 PM,3.4379,0.7708,77.58,2.58,
10014005R,2010-01-15,3:40:00 PM,3.6078,0.8155,77.4,2.52,
10014005,2010-01-15,3:33:00 PM,3.9156,0.9005,77,2.5,
10014006,2010-01-15,3:48:00 PM,3.8742,0.8801,77.28,2.47,
10014006R,2010-01-15,3:55:00 PM,3.3541,0.7618,77.29,2.45,
FR10015A2,2010-01-15,11:52:00 AM,4.0733,0.8849,78.28,1.73,
FR10015A2R,2010-01-15,12:00:00 PM,3.7133,0.813,78.11,1.7,
FR10015B1,2010-01-16,7:23:00 AM,4.4471,0,74.47,4.84,
FR10015B2,2010-01-16,7:21:00 AM,3.5314,0,75.33,4.05,
10015011,2010-01-16,3:18:00 PM,3.8041,0.8767,76.95,3.82,
10014026,2010-01-16,10:14:00 AM,4.2647,1.0192,76.1,3.73,
10015006,2010-01-16,1:12:00 PM,3.3763,0.7893,76.62,3.69,
10015003,2010-01-16,12:26:00 PM,3.9947,0.9379,76.52,3.52,
10014025,2010-01-16,11:47:00 AM,3.8753,0.9153,76.38,3.49,
10014023,2010-01-16,11:25:00 AM,3.7829,0.8921,76.42,3.48,
10015003R,2010-01-16,12:34:00 PM,4.0547,0.9587,76.36,3.42,
10015010,2010-01-16,3:10:00 PM,3.2762,0.7728,76.41,3.38,
10015005,2010-01-16,12:58:00 PM,4.12,0.9592,76.72,3.26,
10015009,2010-01-16,3:03:00 PM,4.1941,0.9962,76.25,3.19,
10014020,2010-01-16,10:00:00 AM,4.0216,0.9428,76.56,3.19,
10015012R,2010-01-16,3:43:00 PM,4.1915,0.9714,76.82,3.18,
10014016R,2010-01-16,9:07:00 AM,3.8675,0.8903,76.98,3.12,
10014018R,2010-01-16,9:36:00 AM,3.6249,0.8236,77.28,3.11,
10015005R,2010-01-16,1:05:00 PM,3.7395,0.8768,76.55,3.1,
10014019,2010-01-16,9:44:00 AM,4.0906,0.9448,76.9,3.1,
10014024R,2010-01-16,11:40:00 AM,3.3411,0.781,76.62,3.09,
10014021R,2010-01-16,11:03:00 AM,3.735,0.8628,76.9,3.09,
10014021,2010-01-16,10:56:00 AM,4.0646,0.9362,76.97,3.09,
10014017,2010-01-16,9:14:00 AM,3.9471,0.9209,76.67,3.08,
10015001R,2010-01-16,12:03:00 PM,4.0053,0.9351,76.65,3.07,
10014017R,2010-01-16,9:21:00 AM,3.3054,0.7752,76.55,3.05,
10015008R,2010-01-16,1:49:00 PM,4.0486,0.9446,76.67,3.04,
10014020R,2010-01-16,10:07:00 AM,3.235,0.7383,77.18,3.01,
10015012,2010-01-16,3:34:00 PM,3.9195,0.9089,76.81,2.98,
10015011R,2010-01-16,3:26:00 PM,3.9613,0.9233,76.69,2.97,
10014019R,2010-01-16,9:52:00 AM,3.5331,0.8046,77.23,2.96,
10015008,2010-01-16,1:41:00 PM,3.724,0.8724,76.57,2.95,
10014016,2010-01-16,8:59:00 AM,3.7439,0.8489,77.33,2.94,
10014024,2010-01-16,11:33:00 AM,3.7411,0.8571,77.09,2.92,
10014014R,2010-01-16,8:35:00 AM,3.6339,0.8249,77.3,2.92,
10015001,2010-01-16,11:56:00 AM,3.365,0.7811,76.79,2.91,
10014018,2010-01-16,9:29:00 AM,3.7618,0.8427,77.6,2.91,
10015006R,2010-01-16,1:19:00 PM,3.718,0.8611,76.84,2.84,
10014022R,2010-01-16,11:18:00 AM,3.8422,0.8909,76.81,2.79,
10014022,2010-01-16,11:11:00 AM,3.7973,0.8778,76.88,2.79,
10015007R,2010-01-16,1:34:00 PM,4.262,0.985,76.89,2.77,
10014015R,2010-01-16,8:51:00 AM,3.1866,0.7165,77.52,2.77,
10015007,2010-01-16,1:26:00 PM,3.9574,0.9079,77.06,2.69,
10014027R,2010-01-16,10:29:00 AM,3.8665,0.8772,77.31,2.69,
10014013R,2010-01-16,8:17:00 AM,3.397,0.7839,76.92,2.68,
10014014,2010-01-16,8:26:00 AM,4.1921,0.9484,77.38,2.63,
10015004R,2010-01-16,12:49:00 PM,3.3819,0.7814,76.89,2.62,
10015004,2010-01-16,12:42:00 PM,3.6702,0.8445,76.99,2.6,
10015002,2010-01-16,12:10:00 PM,3.5668,0.8223,76.95,2.59,
10014012R,2010-01-16,8:02:00 AM,3.5759,0.8079,77.41,2.57,
10015002R,2010-01-16,12:19:00 PM,3.757,0.8579,77.17,2.55,
10014013,2010-01-16,8:09:00 AM,3.3544,0.7783,76.8,2.54,
10014027,2010-01-16,10:21:00 AM,3.8867,0.8749,77.49,2.52,
FR10015B3,2010-01-16,7:39:00 AM,3.5712,0.8105,77.3,2.49,
10014012,2010-01-16,7:55:00 AM,3.5695,0.8028,77.51,2.49,
10014015,2010-01-16,8:43:00 AM,3.6771,0.8248,77.57,2.48,
FR10015B3R,2010-01-16,7:47:00 AM,3.684,0.8435,77.1,2.25,
10015055,2010-01-17,8:53:00 AM,3.422,0.8514,75.12,5.48,
10015015,2010-01-17,8:15:00 AM,4.0126,0.9292,76.84,5.38,
10015056,2010-01-17,9:00:00 AM,3.7951,0.8936,76.45,4.91,
10015058,2010-01-17,9:17:00 AM,3.1144,0.7852,74.79,4.78,
10015057,2010-01-17,9:08:00 AM,3.9109,0.9439,75.87,4.75,
10015014,2010-01-17,8:01:00 AM,4.3388,1.0171,76.56,4.71,
10016002,2010-01-17,10:25:00 AM,4.4234,1.0573,76.1,4.24,
10015059,2010-01-17,9:24:00 AM,4.0312,0.9806,75.67,4.15,
10016003,2010-01-17,10:32:00 AM,3.7492,0.8472,77.4,3.7,
10015060,2010-01-17,9:32:00 AM,4.2277,0.9905,76.57,3.68,
10015060R,2010-01-17,9:46:00 AM,3.9276,0.9732,75.22,3.65,
10015061,2010-01-17,10:11:00 AM,4.0728,1.0075,75.26,3.54,
10015016,2010-01-17,8:30:00 AM,4.2477,0.9854,76.8,3.39,
10015054,2010-01-17,8:46:00 AM,4.0255,0.9775,75.72,3.37,
10016001,2010-01-17,10:18:00 AM,3.3708,0.8183,75.72,3.32,
10015013R,2010-01-17,7:53:00 AM,3.1934,0.7364,76.94,3.22,
10015014R,2010-01-17,8:08:00 AM,3.2982,0.7719,76.6,2.99,
10016003R,2010-01-17,10:38:00 AM,4.0785,0.9452,76.82,2.96,
10015015R,2010-01-17,8:22:00 AM,3.7313,0.8614,76.91,2.87,
10015013,2010-01-17,7:47:00 AM,3.2909,0.7531,77.12,2.84,
10015016R,2010-01-17,8:38:00 AM,3.994,0.9276,76.78,2.45,
10018FRD2,2010-01-18,11:04:00 PM,3.4126,0.8755,74.35,5.6,
10018FRD3,2010-01-18,11:13:00 PM,3.9798,0.9552,76,3.73,
10018015,2010-01-18,7:11:00 PM,3.6472,0.8621,76.36,3.42,
FR10018A3,2010-01-18,9:57:00 AM,3.6487,0.8569,76.51,3.42,
10018013,2010-01-18,6:33:00 PM,3.6952,0.878,76.24,3.4,
FR10018B3,2010-01-18,4:10:00 PM,4.014,0.9184,77.12,3.38,
FR10018A2,2010-01-18,9:42:00 AM,4.0133,0.9201,77.07,3.33,
FR10018B3R,2010-01-18,4:19:00 PM,3.7686,0.8594,77.2,3.33,
10018004,2010-01-18,3:06:00 PM,3.5354,0.8301,76.52,3.24,
10018014R,2010-01-18,6:49:00 PM,4.4512,1.0538,76.33,3.17,
10018010,2010-01-18,5:45:00 PM,3.8251,0.8716,77.21,3.16,
10018016R,2010-01-18,7:28:00 PM,3.6165,0.8128,77.53,3.13,
FR10018A3R,2010-01-18,10:05:00 AM,3.6349,0.8888,75.55,3.1,
10018004R,2010-01-18,3:15:00 PM,3.7263,0.8823,76.32,3.1,
10018002,2010-01-18,2:34:00 PM,3.7563,0.8758,76.68,3.08,
10018014,2010-01-18,6:41:00 PM,3.4367,0.8038,76.61,3.05,
10018FRC3R,2010-01-18,8:43:00 PM,3.3934,0.7734,77.21,3.05,
10018002R,2010-01-18,2:42:00 PM,3.8039,0.8883,76.65,3.02,
10018010R,2010-01-18,5:53:00 PM,3.7421,0.8658,76.86,2.96,
10018016,2010-01-18,7:19:00 PM,3.1187,0.701,77.52,2.92,
10018006,2010-01-18,4:27:00 PM,3.7951,0.8818,76.76,2.89,
10018005,2010-01-18,3:22:00 PM,3.4744,0.8089,76.72,2.88,
10018FRC3,2010-01-18,8:36:00 PM,3.9192,0.8763,77.64,2.87,
10018006R,2010-01-18,4:35:00 PM,3.6833,0.8505,76.91,2.86,
10018005R,2010-01-18,3:29:00 PM,3.7255,0.8568,77,2.84,
10018012,2010-01-18,6:18:00 PM,3.9955,0.9172,77.04,2.82,
10018008R,2010-01-18,5:22:00 PM,3.9253,0.8897,77.33,2.81,
10018011R,2010-01-18,6:10:00 PM,3.9798,0.9165,76.97,2.8,
10018012R,2010-01-18,6:26:00 PM,4.0118,0.9054,77.43,2.79,
10018009,2010-01-18,5:30:00 PM,3.2936,0.7527,77.15,2.78,
10018011,2010-01-18,6:01:00 PM,4.2883,0.9768,77.22,2.74,
FR10018A1R,2010-01-18,9:34:00 AM,3.4797,0.8125,76.65,2.72,
10018007R,2010-01-18,4:50:00 PM,3.9046,0.8831,77.38,2.64,
FR10018A1,2010-01-18,9:26:00 AM,3.4276,0.7946,76.82,2.61,
10018008,2010-01-18,5:13:00 PM,3.5084,0.7974,77.27,2.61,
FR10018A2R,2010-01-18,9:49:00 AM,3.495,0.8209,76.51,2.6,
10018009R,2010-01-18,5:37:00 PM,3.1492,0.7099,77.46,2.59,
10018017,2010-01-18,7:35:00 PM,3.9821,0.9025,77.34,2.58,
FR10018B1R,2010-01-18,3:46:00 PM,4.1607,0.9035,78.29,2.58,
10018001,2010-01-18,2:17:00 PM,3.6906,0.8365,77.33,2.57,
10018007,2010-01-18,4:43:00 PM,4.0522,0.9124,77.48,2.57,
10018001R,2010-01-18,2:25:00 PM,3.8709,0.8888,77.04,2.49,
10018017R,2010-01-18,7:44:00 PM,4.2407,0.969,77.15,2.46,
10018003R,2010-01-18,2:58:00 PM,3.6015,0.8077,77.57,2.41,
10018FRD1,2010-01-18,10:47:00 PM,3.503,0.7962,77.27,2.39,
10018003,2010-01-18,2:50:00 PM,4.3337,1.0024,76.87,2.31,
FR10018B2,2010-01-18,3:54:00 PM,3.3918,0.7127,78.99,2.3,
FR10018B1,2010-01-18,3:37:00 PM,3.4312,0.7509,78.12,2.06,
10018FRC1,2010-01-18,8:00:00 PM,4.2805,0.9201,78.5,2.06,
10018FRD1R,2010-01-18,10:55:00 PM,4.5525,0.8819,80.63,1.93,
10018FRC2R,2010-01-18,8:27:00 PM,3.4329,0.7453,78.29,1.88,
10018FRC2,2010-01-18,8:18:00 PM,4.1631,0.9109,78.12,1.87,
FR10018B2R,2010-01-18,4:02:00 PM,3.6107,0.7598,78.96,1.78,
10018FRC1R,2010-01-18,8:09:00 PM,4.1377,0.8834,78.65,1.61,
10018053,2010-01-19,6:45:00 PM,3.141,0.7164,77.19,6.45,
10018049,2010-01-19,5:44:00 PM,3.7868,0.8625,77.22,4.45,
10018050R,2010-01-19,6:07:00 PM,3.6285,0.8127,77.6,4.37,
10018FRE3,2010-01-19,1:18:00 AM,3.8943,0.917,76.45,3.83,
10018039R,2010-01-19,3:12:00 PM,3.3512,0.7717,76.97,3.83,
10018039,2010-01-19,3:05:00 PM,4.0437,0.9247,77.13,3.75,
10018051R,2010-01-19,6:23:00 PM,3.1835,0.1213,96.19,3.74,
10018038,2010-01-19,2:50:00 PM,3.1393,0.7322,76.68,3.39,
10018048,2010-01-19,5:28:00 PM,3.3463,0.7543,77.46,3.25,
10018048R,2010-01-19,5:36:00 PM,4.0203,0.8962,77.71,3.25,
10018054R,2010-01-19,7:07:00 PM,3.4911,0.8069,76.89,3.22,
10018051,2010-01-19,6:15:00 PM,4.2902,0.9516,77.82,3.18,
10018052,2010-01-19,6:30:00 PM,3.3079,0.7567,77.12,3.14,
10018049R,2010-01-19,5:51:00 PM,3.3387,0.7421,77.77,3.1,
10018044R,2010-01-19,4:25:00 PM,3.3603,0.7602,77.38,3.09,
10018030R,2010-01-19,10:45:00 AM,3.5458,0.8012,77.4,3.07,
10018038R,2010-01-19,2:57:00 PM,3.4067,0.7787,77.14,3.06,
10018045R,2010-01-19,4:40:00 PM,3.3038,0.745,77.45,3.06,
10018054,2010-01-19,7:00:00 PM,4.1157,0.924,77.55,3.03,
10018034,2010-01-19,11:37:00 AM,3.8829,0.8605,77.84,3.03,
10018044,2010-01-19,4:18:00 PM,3.28,0.7445,77.3,3.02,
10018030,2010-01-19,10:37:00 AM,3.7266,0.8435,77.37,3.02,
10018034R,2010-01-19,11:44:00 AM,3.1751,0.7033,77.85,3.02,
10018053R,2010-01-19,6:52:00 PM,3.9709,0.8793,77.86,3.02,
10018031,2010-01-19,10:53:00 AM,3.3402,0.7497,77.56,2.96,
10018045,2010-01-19,4:33:00 PM,3.8217,0.8535,77.67,2.95,
10018033,2010-01-19,11:22:00 AM,3.7208,0.8267,77.78,2.93,
10018052R,2010-01-19,6:38:00 PM,4.4716,1.0103,77.41,2.92,
10018033R,2010-01-19,11:29:00 AM,3.5789,0.8035,77.55,2.9,
10018055R,2010-01-19,7:24:00 PM,3.8392,0.8565,77.69,2.83,
10018036,2010-01-19,2:20:00 PM,3.5807,0.788,77.99,2.83,
10018046,2010-01-19,4:47:00 PM,3.4075,0.7677,77.47,2.76,
10018046R,2010-01-19,4:54:00 PM,3.6142,0.8126,77.52,2.76,
10018036R,2010-01-19,2:27:00 PM,3.729,0.8381,77.52,2.74,
10018031R,2010-01-19,11:00:00 AM,3.2767,0.7478,77.18,2.68,
10018047,2010-01-19,5:12:00 PM,4.1169,0.9121,77.84,2.64,
10018050,2010-01-19,5:59:00 PM,4.2643,0.9321,78.14,2.62,
10018042,2010-01-19,3:48:00 PM,3.4579,0.7678,77.8,2.59,
10018041,2010-01-19,3:33:00 PM,3.5336,0.7839,77.82,2.56,
10018047R,2010-01-19,5:20:00 PM,4.2513,0.9381,77.93,2.56,
10018055,2010-01-19,7:17:00 PM,4.476,1.0028,77.6,2.5,
10018042R,2010-01-19,3:56:00 PM,3.6084,0.7987,77.87,2.48,
10018043,2010-01-19,4:04:00 PM,3.9068,0.8779,77.53,2.47,
10018043R,2010-01-19,4:11:00 PM,3.6155,0.7947,78.02,2.44,
10018032R,2010-01-19,11:14:00 AM,3.3692,0.743,77.95,2.41,
10018032,2010-01-19,11:07:00 AM,3.6255,0.7851,78.34,2.4,
10018041R,2010-01-19,3:41:00 PM,3.3697,0.7407,78.02,2.39,
10018FRE2,2010-01-19,1:01:00 AM,3.6445,0.8194,77.52,2.37,
10018037R,2010-01-19,2:43:00 PM,3.5552,0.7904,77.77,2.3,
10018FRE2R,2010-01-19,1:09:00 AM,3.484,0.7595,78.2,2.26,
10018037,2010-01-19,2:35:00 PM,3.193,0.685,78.55,2.21,
10018040R,2010-01-19,3:27:00 PM,3.603,0.7722,78.57,2.18,
10018035,2010-01-19,11:52:00 AM,3.3521,0.7377,77.99,2.17,
10018035R,2010-01-19,2:12:00 PM,3.8451,0.8443,78.04,2.03,
10018040,2010-01-19,3:19:00 PM,3.851,0.8188,78.74,1.92,
10018FRE1R,2010-01-19,12:54:00 AM,4.0927,0.8735,78.66,1.29,
10018FRE1,2010-01-19,12:35:00 AM,4.6146,0.9143,80.19,1.07,
10018072,2010-01-20,11:30:00 AM,3.8202,0.9303,75.65,4.8,
10018071,2010-01-20,11:23:00 AM,3.7362,0.8984,75.95,4.17,
10019029,2010-01-20,3:20:00 PM,4.3388,1.0059,76.82,3.75,
10019007,2010-01-20,1:12:00 PM,3.4293,0.7688,77.58,3.54,
10018057,2010-01-20,7:11:00 AM,3.7994,0.8824,76.78,3.5,
10018068,2010-01-20,11:01:00 AM,3.6739,0.847,76.95,3.39,
10018057R,2010-01-20,7:19:00 AM,4.4456,1.029,76.85,3.33,
10019030,2010-01-20,3:28:00 PM,3.9098,0.887,77.31,3.31,
10018056R,2010-01-20,7:04:00 AM,3.4313,0.7861,77.09,3.28,
10018056,2010-01-20,6:57:00 AM,3.7099,0.8577,76.88,3.27,
10019003,2010-01-20,11:53:00 AM,3.8228,0.8789,77.01,3.25,
10019021,2010-01-20,2:21:00 PM,3.2329,0.7476,76.88,3.23,
10018064R,2010-01-20,9:05:00 AM,3.3808,0.7681,77.28,3.22,
10018062R,2010-01-20,8:35:00 AM,3.9653,0.9062,77.15,3.21,
10018066,2010-01-20,10:46:00 AM,3.7472,0.8449,77.45,3.21,
10019004,2010-01-20,12:00:00 PM,3.5843,0.8292,76.87,3.17,
10019005,2010-01-20,12:08:00 PM,3.4276,0.7764,77.35,3.12,
10018064,2010-01-20,8:58:00 AM,4.1581,0.9437,77.3,3.06,
10019009,2010-01-20,1:28:00 PM,3.2356,0.7436,77.02,3.04,
10018062,2010-01-20,8:28:00 AM,3.857,0.8662,77.54,3.03,
10018065R,2010-01-20,9:18:00 AM,3.4372,0.7803,77.3,3.02,
10019011,2010-01-20,1:43:00 PM,3.586,0.8063,77.52,2.97,
10019022,2010-01-20,2:29:00 PM,3.6733,0.8319,77.35,2.96,
10019010,2010-01-20,1:36:00 PM,3.3431,0.7612,77.23,2.94,
10019013,2010-01-20,1:58:00 PM,3.3643,0.758,77.47,2.91,
10018067,2010-01-20,10:53:00 AM,3.203,0.7213,77.48,2.9,
10018065,2010-01-20,9:12:00 AM,3.4726,0.7797,77.55,2.9,
10019023,2010-01-20,2:36:00 PM,3.3898,0.779,77.02,2.83,
10019028,2010-01-20,3:13:00 PM,4.2568,0.962,77.4,2.79,
10019024,2010-01-20,2:43:00 PM,3.3271,0.7488,77.49,2.73,
10019002,2010-01-20,11:45:00 AM,3.1495,0.708,77.52,2.73,
10019026,2010-01-20,2:57:00 PM,3.8823,0.8681,77.64,2.73,
10019006,2010-01-20,12:18:00 PM,4.1653,0.963,76.88,2.72,
10018063R,2010-01-20,8:50:00 AM,3.4334,0.7593,77.88,2.72,
10019027,2010-01-20,3:05:00 PM,3.8339,0.8732,77.22,2.71,
10018063,2010-01-20,8:42:00 AM,3.7463,0.8311,77.82,2.71,
10018018P,2010-01-20,10:39:00 AM,3.7465,0.845,77.45,2.69,
10019001,2010-01-20,11:38:00 AM,3.5395,0.7998,77.4,2.68,
10018070,2010-01-20,11:15:00 AM,3.457,0.7651,77.87,2.68,
10019012,2010-01-20,1:51:00 PM,3.3333,0.7416,77.75,2.64,
10019019,2010-01-20,2:06:00 PM,3.9878,0.8966,77.52,2.6,
10019020,2010-01-20,2:14:00 PM,4.1362,0.9053,78.11,2.6,
10018058R,2010-01-20,7:36:00 AM,3.8293,0.829,78.35,2.53,
10018061R,2010-01-20,8:21:00 AM,3.7969,0.8164,78.5,2.49,
10019025,2010-01-20,2:50:00 PM,3.569,0.7939,77.76,2.48,
10018058,2010-01-20,7:28:00 AM,4.0984,0.9077,77.85,2.44,
10018069,2010-01-20,11:08:00 AM,3.9203,0.877,77.63,2.4,
10019032,2010-01-20,3:43:00 PM,3.6741,0.8078,78.01,2.4,
10018060R,2010-01-20,8:06:00 AM,3.2351,0.7227,77.66,2.35,
10018059,2010-01-20,7:43:00 AM,3.4086,0.7406,78.27,2.35,
10018059R,2010-01-20,7:51:00 AM,3.5492,0.7737,78.2,2.29,
10018060,2010-01-20,7:58:00 AM,3.8103,0.8306,78.2,2.24,
10019008,2010-01-20,1:20:00 PM,3.1983,0.7112,77.76,2.23,
10019031,2010-01-20,3:35:00 PM,3.2881,0.7316,77.75,2.07,
10018061,2010-01-20,8:13:00 AM,4.1138,0.868,78.9,2,
10021FRA2,2010-01-21,11:54:00 AM,3.3309,0.8271,75.17,5.26,
10021FRA3,2010-01-21,12:01:00 PM,3.7376,0.9408,74.83,5.21,
10021FRA1,2010-01-21,11:45:00 AM,3.7618,0.8933,76.25,3.58,
10021021,2010-01-22,4:58:00 PM,3.391,0.7815,76.95,4.21,
10021013,2010-01-22,10:26:00 AM,3.8159,0.8776,77,4.16,
10021012R,2010-01-22,10:19:00 AM,3.7996,0.87,77.1,3.39,
10021013R,2010-01-22,10:34:00 AM,3.486,0.79,77.34,3.24,
10021016,2010-01-22,11:22:00 AM,3.3734,0.7558,77.6,3.1,
10021017R,2010-01-22,11:46:00 AM,3.4961,0.8025,77.05,3.07,
10021012,2010-01-22,10:10:00 AM,3.2771,0.7394,77.44,3.06,
10021017,2010-01-22,11:38:00 AM,3.4343,0.7855,77.13,3.05,
10021016R,2010-01-22,11:30:00 AM,3.4233,0.7692,77.53,3.05,
10021011,2010-01-22,9:54:00 AM,3.2578,0.7413,77.25,2.96,
10021020,2010-01-22,4:50:00 PM,3.7541,0.8345,77.77,2.96,
10021014,2010-01-22,10:41:00 AM,3.3728,0.7636,77.36,2.83,
10021019,2010-01-22,4:43:00 PM,3.751,0.8499,77.34,2.69,
10021023,2010-01-22,5:14:00 PM,3.5971,0.8068,77.57,2.69,
10021022,2010-01-22,5:05:00 PM,3.657,0.8298,77.31,2.67,
10021014R,2010-01-22,10:48:00 AM,3.4802,0.7844,77.46,2.64,
10021011R,2010-01-22,10:01:00 AM,3.823,0.8638,77.41,2.58,
10021018,2010-01-22,4:34:00 PM,3.8617,0.8774,77.28,2.49,
10021010,2010-01-22,9:39:00 AM,3.1341,0.7111,77.31,2.44,
10021010R,2010-01-22,9:47:00 AM,3.2789,0.7343,77.61,2.44,
10021015,2010-01-22,10:55:00 AM,3.3724,0.7397,78.07,2.29,
10021015R,2010-01-22,11:14:00 AM,3.9432,0.8742,77.83,2.24,
FR10022B3,2010-01-23,8:04:00 AM,3.5637,0.8486,76.19,4.77,
FR10023E1,2010-01-23,9:17:00 AM,3.5384,0.8589,75.73,3.69,
10022055,2010-01-23,10:33:00 AM,3.2018,0.7454,76.72,3.62,
10021024,2010-01-23,9:01:00 AM,3.4279,0.7983,76.71,3.39,
10022057,2010-01-23,10:41:00 AM,3.7593,0.8643,77.01,3.36,
10022065,2010-01-23,11:04:00 AM,3.6002,0.8184,77.27,3.33,
10021026,2010-01-23,9:54:00 AM,3.3477,0.7804,76.69,3.3,
10022063,2010-01-23,10:56:00 AM,3.5487,0.8045,77.33,3.28,
FR10023C2,2010-01-23,8:22:00 AM,3.6651,0.8587,76.57,3.05,
FR10023F1,2010-01-23,3:31:00 PM,3.805,0.8557,77.51,2.99,
10022066,2010-01-23,11:11:00 AM,3.4282,0.7966,76.76,2.84,
10021025,2010-01-23,9:10:00 AM,3.3621,0.7648,77.25,2.84,
10022060,2010-01-23,10:48:00 AM,3.2706,0.7695,76.47,2.76,
FR10022A3,2010-01-23,7:40:00 AM,3.8753,0.8733,77.47,2.72,
10022071,2010-01-23,11:19:00 AM,4.2142,0.9511,77.43,2.7,
FR10023E2,2010-01-23,9:25:00 AM,3.9585,0.9041,77.16,2.61,
FR10023D1,2010-01-23,8:37:00 AM,3.7552,0.8404,77.62,2.46,
10021029,2010-01-23,10:09:00 AM,3.8236,0.8534,77.68,2.42,
FR10022B1,2010-01-23,7:48:00 AM,4.3066,0.971,77.45,2.06,
FR10023D2,2010-01-23,8:45:00 AM,3.8408,0.8487,77.9,1.96,
FR10023F2,2010-01-23,3:39:00 PM,4.1106,0.8836,78.5,1.95,
FR10023C3,2010-01-23,8:29:00 AM,3.3701,0.7371,78.13,1.89,
FR10023E3,2010-01-23,9:33:00 AM,3.6915,0.8286,77.55,1.78,
FR10022A2R,2010-01-23,7:32:00 AM,3.636,0.8502,76.62,1.66,
FR10022A2,2010-01-23,7:23:00 AM,4.3034,0.9633,77.62,1.66,
FR10023D3,2010-01-23,8:53:00 AM,3.726,0.8012,78.5,1.42,
FR10023C1,2010-01-23,8:13:00 AM,4.1088,0.9429,77.05,1.39,
FR10023F3,2010-01-23,3:48:00 PM,3.822,0.8323,78.22,1.27,
FR10022A1,2010-01-23,7:07:00 AM,3.2077,0.7296,77.25,1.1,
FR10022A1R,2010-01-23,7:16:00 AM,3.355,0.6996,79.15,0.96,
FR10022B2,2010-01-23,7:57:00 AM,3.7447,0.7964,78.73,0.68,
10023007,2010-01-25,6:35:00 PM,3.9323,0.9394,76.11,3.72,
10023037,2010-01-25,7:08:00 PM,3.2977,0.7748,76.5,3.63,
10023029,2010-01-25,6:50:00 PM,3.1681,0.7462,76.45,3.42,
10023006,2010-01-25,6:28:00 PM,3.3215,0.7834,76.41,3.35,
10023013,2010-01-25,6:43:00 PM,3.6529,0.8587,76.49,3.17,
10023055,2010-01-25,8:08:00 PM,3.685,0.8469,77.02,2.94,
10023054,2010-01-25,8:00:00 PM,3.7302,0.8621,76.89,2.89,
10023032,2010-01-25,7:01:00 PM,3.5603,0.8297,76.7,2.88,
10024005,2010-01-25,6:14:00 PM,3.475,0.7886,77.31,2.84,
10023062,2010-01-25,8:44:00 PM,3.5882,0.8265,76.97,2.83,
10024004,2010-01-25,6:06:00 PM,3.4843,0.7953,77.17,2.82,
10024007,2010-01-25,6:21:00 PM,3.5844,0.8078,77.46,2.7,
10023060,2010-01-25,8:29:00 PM,3.8401,0.8935,76.73,2.67,
10023045,2010-01-25,7:22:00 PM,3.9871,0.9309,76.65,2.58,
10023050,2010-01-25,7:46:00 PM,3.6518,0.8292,77.29,2.54,
10023069,2010-01-25,9:06:00 PM,3.4088,0.7878,76.89,2.53,
10023061,2010-01-25,8:37:00 PM,3.6836,0.8458,77.04,2.53,
10023066,2010-01-25,8:58:00 PM,3.3495,0.7743,76.88,2.52,
10023048,2010-01-25,7:38:00 PM,3.595,0.8233,77.1,2.5,
10023040,2010-01-25,7:15:00 PM,3.6594,0.8412,77.01,2.45,
10023064,2010-01-25,8:51:00 PM,3.4131,0.7741,77.32,2.44,
10023046,2010-01-25,7:29:00 PM,3.8503,0.8674,77.47,2.36,
10023057,2010-01-25,8:15:00 PM,3.3827,0.7799,76.94,2.34,
10023052,2010-01-25,7:53:00 PM,3.8592,0.8922,76.88,2.3,
10023070,2010-01-25,9:13:00 PM,3.7944,0.8598,77.34,2.3,
10023072,2010-01-25,9:21:00 PM,3.2528,0.7683,76.38,2.28,
10023059,2010-01-25,8:22:00 PM,3.3279,0.752,77.4,2.21,
10023078,2010-01-25,9:28:00 PM,3.7222,0.8515,77.12,2.16,
10023082,2010-01-25,9:36:00 PM,3.7373,0.8504,77.25,2.05,
10029043,2010-01-30,2:40:00 PM,3.3233,0.838,74.78,5.15,
FR10029A3,2010-01-30,7:38:00 AM,3.6784,0.8498,76.9,4.54,
