,Ground,id,Date,Survey.No,No_jars,Abundance,Lengthmm,category,MinLength,MaxLength,MeanLength,SD,Larv_per_jar,Density,hatchDate,MINspawnDate,MAXspawnDate,Julian,JulianMin,JulianMax,LastLength,Day,Month,Year,Condition,Yolk_sac,Preservative,ARC_Count,ARC_Notes,X,Y,TowTime,AvgTowDepth,MaxTowDepth,CTDTemp,CTDSalinity,Volume,TowID,TowReplicate,TowNo,MeanLengthAdjustment,AdjustedMeanAgeInDays,Lon1,Lat1,Lon2,Lat2
71,SB,SB2020-14,2020-08-23,7,1,37,6.04,1,4.57,8.06,6.324324324,0.810896419,37,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.76,23,8,2020,G,NA,4% formalin,148,v. soft. Still measurable but pigment required for ID may be lacking,-65.2105,45.0527,15,11.60308719,21.9,13.0737554,32.33734832,NA,47,2,2,7.264054054,9.433558559,-65.204,45.0561,NA,NA
72,SB,SB2020-14,2020-08-23,7,1,37,6.38,1,4.57,8.06,6.324324324,0.810896419,37,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.42,23,8,2020,G,NA,4% formalin,148,v. soft. Still measurable but pigment required for ID may be lacking,-65.2105,45.0527,15,11.60308719,21.9,13.0737554,32.33734832,NA,47,2,2,7.264054054,9.433558559,-65.204,45.0561,NA,NA
73,SB,SB2020-14,2020-08-23,7,1,37,6.21,1,4.57,8.06,6.324324324,0.810896419,37,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.59,23,8,2020,G,NA,4% formalin,148,v. soft. Still measurable but pigment required for ID may be lacking,-65.2105,45.0527,15,11.60308719,21.9,13.0737554,32.33734832,NA,47,2,2,7.264054054,9.433558559,-65.204,45.0561,NA,NA
74,SB,SB2020-14,2020-08-23,7,1,37,7.41,1,4.57,8.06,6.324324324,0.810896419,37,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-9.39,23,8,2020,G,NA,4% formalin,148,v. soft. Still measurable but pigment required for ID may be lacking,-65.2105,45.0527,15,11.60308719,21.9,13.0737554,32.33734832,NA,47,2,2,7.264054054,9.433558559,-65.204,45.0561,NA,NA
75,SB,SB2020-14,2020-08-23,7,1,37,6.27,1,4.57,8.06,6.324324324,0.810896419,37,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.53,23,8,2020,G,NA,4% formalin,148,v. soft. Still measurable but pigment required for ID may be lacking,-65.2105,45.0527,15,11.60308719,21.9,13.0737554,32.33734832,NA,47,2,2,7.264054054,9.433558559,-65.204,45.0561,NA,NA
76,SB,SB2020-14,2020-08-23,7,1,37,6.37,1,4.57,8.06,6.324324324,0.810896419,37,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.43,23,8,2020,G,NA,4% formalin,148,v. soft. Still measurable but pigment required for ID may be lacking,-65.2105,45.0527,15,11.60308719,21.9,13.0737554,32.33734832,NA,47,2,2,7.264054054,9.433558559,-65.204,45.0561,NA,NA
77,SB,SB2020-14,2020-08-23,7,1,37,7.51,1,4.57,8.06,6.324324324,0.810896419,37,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-9.29,23,8,2020,G,NA,4% formalin,148,v. soft. Still measurable but pigment required for ID may be lacking,-65.2105,45.0527,15,11.60308719,21.9,13.0737554,32.33734832,NA,47,2,2,7.264054054,9.433558559,-65.204,45.0561,NA,NA
78,SB,SB2020-14,2020-08-23,7,1,37,6.2,1,4.57,8.06,6.324324324,0.810896419,37,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.6,23,8,2020,G,NA,4% formalin,148,v. soft. Still measurable but pigment required for ID may be lacking,-65.2105,45.0527,15,11.60308719,21.9,13.0737554,32.33734832,NA,47,2,2,7.264054054,9.433558559,-65.204,45.0561,NA,NA
79,SB,SB2020-14,2020-08-23,7,1,37,5.12,1,4.57,8.06,6.324324324,0.810896419,37,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-11.68,23,8,2020,H,NA,4% formalin,148,v. soft. Still measurable but pigment required for ID may be lacking,-65.2105,45.0527,15,11.60308719,21.9,13.0737554,32.33734832,NA,47,2,2,7.264054054,9.433558559,-65.204,45.0561,NA,NA
80,SB,SB2020-14,2020-08-23,7,1,37,6.46,1,4.57,8.06,6.324324324,0.810896419,37,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.34,23,8,2020,G,NA,4% formalin,148,v. soft. Still measurable but pigment required for ID may be lacking,-65.2105,45.0527,15,11.60308719,21.9,13.0737554,32.33734832,NA,47,2,2,7.264054054,9.433558559,-65.204,45.0561,NA,NA
81,SB,SB2020-14,2020-08-23,7,1,37,7.02,1,4.57,8.06,6.324324324,0.810896419,37,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-9.78,23,8,2020,G,NA,4% formalin,148,v. soft. Still measurable but pigment required for ID may be lacking,-65.2105,45.0527,15,11.60308719,21.9,13.0737554,32.33734832,NA,47,2,2,7.264054054,9.433558559,-65.204,45.0561,NA,NA
82,SB,SB2020-14,2020-08-23,7,1,37,7.4,1,4.57,8.06,6.324324324,0.810896419,37,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-9.4,23,8,2020,G,NA,4% formalin,148,v. soft. Still measurable but pigment required for ID may be lacking,-65.2105,45.0527,15,11.60308719,21.9,13.0737554,32.33734832,NA,47,2,2,7.264054054,9.433558559,-65.204,45.0561,NA,NA
83,SB,SB2020-14,2020-08-23,7,1,37,5.15,1,4.57,8.06,6.324324324,0.810896419,37,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-11.65,23,8,2020,H,NA,4% formalin,148,v. soft. Still measurable but pigment required for ID may be lacking,-65.2105,45.0527,15,11.60308719,21.9,13.0737554,32.33734832,NA,47,2,2,7.264054054,9.433558559,-65.204,45.0561,NA,NA
84,SB,SB2020-14,2020-08-23,7,1,37,6.29,1,4.57,8.06,6.324324324,0.810896419,37,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.51,23,8,2020,G,NA,4% formalin,148,v. soft. Still measurable but pigment required for ID may be lacking,-65.2105,45.0527,15,11.60308719,21.9,13.0737554,32.33734832,NA,47,2,2,7.264054054,9.433558559,-65.204,45.0561,NA,NA
85,SB,SB2020-14,2020-08-23,7,1,37,7.53,1,4.57,8.06,6.324324324,0.810896419,37,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-9.27,23,8,2020,G,NA,4% formalin,148,v. soft. Still measurable but pigment required for ID may be lacking,-65.2105,45.0527,15,11.60308719,21.9,13.0737554,32.33734832,NA,47,2,2,7.264054054,9.433558559,-65.204,45.0561,NA,NA
86,SB,SB2020-14,2020-08-23,7,1,37,7.49,1,4.57,8.06,6.324324324,0.810896419,37,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-9.31,23,8,2020,G,NA,4% formalin,148,v. soft. Still measurable but pigment required for ID may be lacking,-65.2105,45.0527,15,11.60308719,21.9,13.0737554,32.33734832,NA,47,2,2,7.264054054,9.433558559,-65.204,45.0561,NA,NA
87,SB,SB2020-14,2020-08-23,7,1,37,6.31,1,4.57,8.06,6.324324324,0.810896419,37,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.49,23,8,2020,G,NA,4% formalin,148,v. soft. Still measurable but pigment required for ID may be lacking,-65.2105,45.0527,15,11.60308719,21.9,13.0737554,32.33734832,NA,47,2,2,7.264054054,9.433558559,-65.204,45.0561,NA,NA
88,SB,SB2020-13,2020-08-23,7,1,74,6.41,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.39,23,8,2020,H,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
89,SB,SB2020-13,2020-08-23,7,1,74,4.99,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-11.81,23,8,2020,H,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
90,SB,SB2020-13,2020-08-23,7,1,74,5.36,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-11.44,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
91,SB,SB2020-13,2020-08-23,7,1,74,4.81,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-11.99,23,8,2020,H,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
92,SB,SB2020-13,2020-08-23,7,1,74,6.27,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.53,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
93,SB,SB2020-13,2020-08-23,7,1,74,6.2,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.6,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
94,SB,SB2020-13,2020-08-23,7,1,74,4.89,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-11.91,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
95,SB,SB2020-13,2020-08-23,7,1,74,6.86,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-9.94,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
96,SB,SB2020-13,2020-08-23,7,1,74,5.95,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.85,23,8,2020,H,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
97,SB,SB2020-13,2020-08-23,7,1,74,5.4,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-11.4,23,8,2020,H,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
98,SB,SB2020-13,2020-08-23,7,1,74,8.03,2,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-07-30,2020-07-09,236,212,191,-8.77,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
99,SB,SB2020-13,2020-08-23,7,1,74,7.77,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-9.03,23,8,2020,H,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
100,SB,SB2020-13,2020-08-23,7,1,74,7.3,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-9.5,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
101,SB,SB2020-13,2020-08-23,7,1,74,6.88,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-9.92,23,8,2020,H,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
102,SB,SB2020-13,2020-08-23,7,1,74,4.01,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-12.79,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
103,SB,SB2020-13,2020-08-23,7,1,74,6.28,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.52,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
104,SB,SB2020-13,2020-08-23,7,1,74,6.7,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.1,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
105,SB,SB2020-13,2020-08-23,7,1,74,6.62,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.18,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
106,SB,SB2020-13,2020-08-23,7,1,74,6.56,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.24,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
107,SB,SB2020-13,2020-08-23,7,1,74,5.09,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-11.71,23,8,2020,H,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
108,SB,SB2020-13,2020-08-23,7,1,74,6.36,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.44,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
109,SB,SB2020-13,2020-08-23,7,1,74,6.71,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.09,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
110,SB,SB2020-13,2020-08-23,7,1,74,7.8,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-9,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
111,SB,SB2020-13,2020-08-23,7,1,74,6.54,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.26,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
112,SB,SB2020-13,2020-08-23,7,1,74,6.47,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.33,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
113,SB,SB2020-13,2020-08-23,7,1,74,6.57,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.23,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
114,SB,SB2020-13,2020-08-23,7,1,74,4.73,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-12.07,23,8,2020,H,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
115,SB,SB2020-13,2020-08-23,7,1,74,6.69,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.11,23,8,2020,H,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
116,SB,SB2020-13,2020-08-23,7,1,74,6.07,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.73,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
117,SB,SB2020-13,2020-08-23,7,1,74,7.01,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-9.79,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
118,SB,SB2020-13,2020-08-23,7,1,74,6.66,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.14,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
119,SB,SB2020-13,2020-08-23,7,1,74,6.98,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-9.82,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
120,SB,SB2020-13,2020-08-23,7,1,74,6.41,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.39,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
121,SB,SB2020-13,2020-08-23,7,1,74,6.22,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.58,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
122,SB,SB2020-13,2020-08-23,7,1,74,6.74,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.06,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
123,SB,SB2020-13,2020-08-23,7,1,74,6.67,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.13,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
124,SB,SB2020-13,2020-08-23,7,1,74,5.94,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.86,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
125,SB,SB2020-13,2020-08-23,7,1,74,4.27,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-12.53,23,8,2020,H,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
126,SB,SB2020-13,2020-08-23,7,1,74,6.6,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.2,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
127,SB,SB2020-13,2020-08-23,7,1,74,6.63,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.17,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
128,SB,SB2020-13,2020-08-23,7,1,74,6.31,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.49,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
129,SB,SB2020-13,2020-08-23,7,1,74,6.6,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.2,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
130,SB,SB2020-13,2020-08-23,7,1,74,6.17,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.63,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
131,SB,SB2020-13,2020-08-23,7,1,74,6.38,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.42,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
132,SB,SB2020-13,2020-08-23,7,1,74,5.77,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-11.03,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
133,SB,SB2020-13,2020-08-23,7,1,74,6.81,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-9.99,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
134,SB,SB2020-13,2020-08-23,7,1,74,6.64,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.16,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
135,SB,SB2020-13,2020-08-23,7,1,74,6.54,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.26,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
136,SB,SB2020-13,2020-08-23,7,1,74,6.3,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.5,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
137,SB,SB2020-13,2020-08-23,7,1,74,6.11,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.69,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
138,SB,SB2020-13,2020-08-23,7,1,74,5.89,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.91,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
139,SB,SB2020-13,2020-08-23,7,1,74,6.01,1,4.01,8.03,6.27027027,0.76865471,74,NA,2020-08-13,2020-08-13,2020-07-30,236,226,212,-10.79,23,8,2020,G,NA,4% formalin,276,appear to be mostly herring,-65.213,45.05245,10,7.166429793,8.9,13.08204917,32.3327457,NA,47,TRUE,1,7.210378378,9.20990991,-65.217,45.0493,-65.209,45.0556
