"","Ground","id","Date","Julian","Day","Month","Year","Survey.No","No_jars","Abundance","Lengthmm","LengthAdjustment","category","MinLength","MaxLength","MeanLength","SD","Larv_per_jar","Density","AgeInDays","MeanAgeInDays","hatchDate","SpawnDate","JulianSpawnDate","Condition","Yolk_sac","Preservative","ARC_Count","ARC_Notes","Lon1","Lat1","Lon2","Lat2","TowTime","AvgTowDepth","MaxTowDepth","CTDAvgTemp","Volume"
"77","SB","SB2020-14",2020-08-23,236,23,8,"2020","7",1,111,7.51,8.44143,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,14.3392916666667,9.28445945945946,2020-08-08,2020-07-25,207,"G",NA,"4% formalin",148,"v. soft. Still measurable but pigment required for ID may be lacking",-65.204,45.0561,-65.217,45.0493,15,11.60308719,21.9,12.33486,NA
"78","SB","SB2020-14",2020-08-23,236,23,8,"2020","7",1,111,6.2,7.1406,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,8.91916666666667,9.28445945945946,2020-08-14,2020-07-31,213,"G",NA,"4% formalin",148,"v. soft. Still measurable but pigment required for ID may be lacking",-65.204,45.0561,-65.217,45.0493,15,11.60308719,21.9,12.33486,NA
"79","SB","SB2020-14",2020-08-23,236,23,8,"2020","7",1,111,5.12,6.06816,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,4.45066666666667,9.28445945945946,2020-08-18,2020-08-04,217,"H",NA,"4% formalin",148,"v. soft. Still measurable but pigment required for ID may be lacking",-65.204,45.0561,-65.217,45.0493,15,11.60308719,21.9,12.33486,NA
"80","SB","SB2020-14",2020-08-23,236,23,8,"2020","7",1,111,6.46,7.39878,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,9.99491666666666,9.28445945945946,2020-08-13,2020-07-30,212,"G",NA,"4% formalin",148,"v. soft. Still measurable but pigment required for ID may be lacking",-65.204,45.0561,-65.217,45.0493,15,11.60308719,21.9,12.33486,NA
"81","SB","SB2020-14",2020-08-23,236,23,8,"2020","7",1,111,7.02,7.95486,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,12.3119166666667,9.28445945945946,2020-08-10,2020-07-27,209,"G",NA,"4% formalin",148,"v. soft. Still measurable but pigment required for ID may be lacking",-65.204,45.0561,-65.217,45.0493,15,11.60308719,21.9,12.33486,NA
"82","SB","SB2020-14",2020-08-23,236,23,8,"2020","7",1,111,7.4,8.3322,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,13.8841666666667,9.28445945945946,2020-08-09,2020-07-26,208,"G",NA,"4% formalin",148,"v. soft. Still measurable but pigment required for ID may be lacking",-65.204,45.0561,-65.217,45.0493,15,11.60308719,21.9,12.33486,NA
"83","SB","SB2020-14",2020-08-23,236,23,8,"2020","7",1,111,5.15,6.09795,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,4.57479166666667,9.28445945945946,2020-08-18,2020-08-04,217,"H",NA,"4% formalin",148,"v. soft. Still measurable but pigment required for ID may be lacking",-65.204,45.0561,-65.217,45.0493,15,11.60308719,21.9,12.33486,NA
"84","SB","SB2020-14",2020-08-23,236,23,8,"2020","7",1,111,6.29,7.22997,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,9.29154166666667,9.28445945945946,2020-08-13,2020-07-30,212,"G",NA,"4% formalin",148,"v. soft. Still measurable but pigment required for ID may be lacking",-65.204,45.0561,-65.217,45.0493,15,11.60308719,21.9,12.33486,NA
"85","SB","SB2020-14",2020-08-23,236,23,8,"2020","7",1,111,7.53,8.46129,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,14.4220416666667,9.28445945945946,2020-08-08,2020-07-25,207,"G",NA,"4% formalin",148,"v. soft. Still measurable but pigment required for ID may be lacking",-65.204,45.0561,-65.217,45.0493,15,11.60308719,21.9,12.33486,NA
"86","SB","SB2020-14",2020-08-23,236,23,8,"2020","7",1,111,7.49,8.42157,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,14.2565416666667,9.28445945945946,2020-08-08,2020-07-25,207,"G",NA,"4% formalin",148,"v. soft. Still measurable but pigment required for ID may be lacking",-65.204,45.0561,-65.217,45.0493,15,11.60308719,21.9,12.33486,NA
"87","SB","SB2020-14",2020-08-23,236,23,8,"2020","7",1,111,6.31,7.24983,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,9.37429166666666,9.28445945945946,2020-08-13,2020-07-30,212,"G",NA,"4% formalin",148,"v. soft. Still measurable but pigment required for ID may be lacking",-65.204,45.0561,-65.217,45.0493,15,11.60308719,21.9,12.33486,NA
"88","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.41,7.34913,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,9.78804166666667,9.28445945945946,2020-08-13,2020-07-30,212,"H",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"89","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,4.99,5.93907,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,3.91279166666667,9.28445945945946,2020-08-19,2020-08-05,218,"H",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"90","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,5.36,6.30648,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,5.44366666666667,9.28445945945946,2020-08-17,2020-08-03,216,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"91","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,4.81,5.76033,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,3.16804166666667,9.28445945945946,2020-08-19,2020-08-05,218,"H",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"92","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.27,7.21011,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,9.20879166666666,9.28445945945946,2020-08-13,2020-07-30,212,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"93","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.2,7.1406,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,8.91916666666667,9.28445945945946,2020-08-14,2020-07-31,213,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"94","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,4.89,5.83977,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,3.49904166666667,9.28445945945946,2020-08-19,2020-08-05,218,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"95","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.86,7.79598,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,11.6499166666667,9.28445945945946,2020-08-11,2020-07-28,210,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"96","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,5.95,6.89235,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,7.88479166666667,9.28445945945946,2020-08-15,2020-08-01,214,"H",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"97","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,5.4,6.3462,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,5.60916666666667,9.28445945945946,2020-08-17,2020-08-03,216,"H",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"98","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,8.03,8.95779,"2",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,16.4907916666667,9.28445945945946,2020-08-06,2020-07-23,205,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"99","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,7.77,8.69961,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,15.4150416666667,9.28445945945946,2020-08-07,2020-07-24,206,"H",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"100","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,7.3,8.2329,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,13.4704166666667,9.28445945945946,2020-08-09,2020-07-26,208,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"101","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.88,7.81584,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,11.7326666666667,9.28445945945946,2020-08-11,2020-07-28,210,"H",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"102","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,4.01,4.96593,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,-0.141958333333333,9.28445945945946,2020-08-23,2020-08-09,222,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"103","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.28,7.22004,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,9.25016666666667,9.28445945945946,2020-08-13,2020-07-30,212,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"104","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.7,7.6371,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,10.9879166666667,9.28445945945946,2020-08-12,2020-07-29,211,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"105","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.62,7.55766,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,10.6569166666667,9.28445945945946,2020-08-12,2020-07-29,211,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"106","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.56,7.49808,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,10.4086666666667,9.28445945945946,2020-08-12,2020-07-29,211,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"107","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,5.09,6.03837,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,4.32654166666666,9.28445945945946,2020-08-18,2020-08-04,217,"H",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"108","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.36,7.29948,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,9.58116666666667,9.28445945945946,2020-08-13,2020-07-30,212,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"109","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.71,7.64703,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,11.0292916666667,9.28445945945946,2020-08-11,2020-07-28,210,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"110","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,7.8,8.7294,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,15.5391666666667,9.28445945945946,2020-08-07,2020-07-24,206,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"111","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.54,7.47822,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,10.3259166666667,9.28445945945946,2020-08-12,2020-07-29,211,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"112","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.47,7.40871,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,10.0362916666667,9.28445945945946,2020-08-12,2020-07-29,211,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"113","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.57,7.50801,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,10.4500416666667,9.28445945945946,2020-08-12,2020-07-29,211,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"114","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,4.73,5.68089,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,2.83704166666667,9.28445945945946,2020-08-20,2020-08-06,219,"H",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"115","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.69,7.62717,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,10.9465416666667,9.28445945945946,2020-08-12,2020-07-29,211,"H",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"116","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.07,7.01151,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,8.38129166666667,9.28445945945946,2020-08-14,2020-07-31,213,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"117","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,7.01,7.94493,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,12.2705416666667,9.28445945945946,2020-08-10,2020-07-27,209,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"118","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.66,7.59738,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,10.8224166666667,9.28445945945946,2020-08-12,2020-07-29,211,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"119","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.98,7.91514,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,12.1464166666667,9.28445945945946,2020-08-10,2020-07-27,209,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"120","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.41,7.34913,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,9.78804166666667,9.28445945945946,2020-08-13,2020-07-30,212,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"121","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.22,7.16046,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,9.00191666666666,9.28445945945946,2020-08-13,2020-07-30,212,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"122","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.74,7.67682,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,11.1534166666667,9.28445945945946,2020-08-11,2020-07-28,210,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"123","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.67,7.60731,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,10.8637916666667,9.28445945945946,2020-08-12,2020-07-29,211,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"124","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,5.94,6.88242,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,7.84341666666667,9.28445945945946,2020-08-15,2020-08-01,214,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"125","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,4.27,5.22411,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,0.933791666666665,9.28445945945946,2020-08-22,2020-08-08,221,"H",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"126","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.6,7.5378,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,10.5741666666667,9.28445945945946,2020-08-12,2020-07-29,211,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"127","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.63,7.56759,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,10.6982916666667,9.28445945945946,2020-08-12,2020-07-29,211,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"128","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.31,7.24983,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,9.37429166666666,9.28445945945946,2020-08-13,2020-07-30,212,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"129","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.6,7.5378,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,10.5741666666667,9.28445945945946,2020-08-12,2020-07-29,211,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"130","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.17,7.11081,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,8.79504166666667,9.28445945945946,2020-08-14,2020-07-31,213,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"131","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.38,7.31934,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,9.66391666666667,9.28445945945946,2020-08-13,2020-07-30,212,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"132","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,5.77,6.71361,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,7.14004166666666,9.28445945945946,2020-08-15,2020-08-01,214,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"133","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.81,7.74633,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,11.4430416666667,9.28445945945946,2020-08-11,2020-07-28,210,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"134","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.64,7.57752,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,10.7396666666667,9.28445945945946,2020-08-12,2020-07-29,211,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"135","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.54,7.47822,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,10.3259166666667,9.28445945945946,2020-08-12,2020-07-29,211,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"136","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.3,7.2399,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,9.33291666666667,9.28445945945946,2020-08-13,2020-07-30,212,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"137","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.11,7.05123,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,8.54679166666667,9.28445945945946,2020-08-14,2020-07-31,213,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"138","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,5.89,6.83277,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,7.63654166666667,9.28445945945946,2020-08-15,2020-08-01,214,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"139","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.01,6.95193,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,8.13304166666667,9.28445945945946,2020-08-14,2020-07-31,213,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"140","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,5.8,6.7434,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,7.26416666666666,9.28445945945946,2020-08-15,2020-08-01,214,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"141","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.4,7.3392,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,9.74666666666667,9.28445945945946,2020-08-13,2020-07-30,212,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"142","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,6.29,7.22997,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,9.29154166666667,9.28445945945946,2020-08-13,2020-07-30,212,"G",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
"143","SB","SB2020-13",2020-08-23,236,23,8,"2020","7",1,111,4.88,5.82984,"1",4.96593,8.98758,7.22827027027027,0.77425393756648,111,NA,3.45766666666667,9.28445945945946,2020-08-19,2020-08-05,218,"H",NA,"4% formalin",276,"appear to be mostly herring",-65.217,45.0493,-65.209,45.0556,10,7.166429793,8.9,12.33486,NA
